1156,Bichón Habanero ,Lluna,Cecilla O'Henery,10/11/2006,15,TRUE
1147,English Springer Spaniel ,Samba,Florella Genner,15/08/2009,12,TRUE
1958,Chino Crestado,Mora,Drusy Wiffill,17/01/2014,7,FALSE
1658,Chihuahua,Lili,Dorie Montfort,21/10/2006,15,TRUE
1107,Beauceron ,Trufa,Briggs Ream,12/09/2014,7,TRUE
1460,Galgo Italiano,Jazz,Garnet Uzzell,28/09/2002,19,TRUE
1704,Dachshunds ,Dora,Ema Verrills,18/08/2008,13,TRUE
1628,Pastor Australiano,Leo,Jody Yurinov,15/12/2005,16,FALSE
1486,Sabueso Hélenico,Gordo,Meaghan Simonsson,08/09/2006,15,TRUE
1333,Mastin del Tibet,Nube,Jamal Fountain,25/08/2003,18,TRUE
1135,Boston Terrier,Zoe,Clarine Shurlock,03/01/2004,17,FALSE
1622,Dálmata,Xena,Emory Perrelli,10/01/2005,16,TRUE
1095,Shiba ,Darko,Nickolas Clubley,11/06/2002,19,FALSE
1688,Pastor de Shetland ,Ares,Kare Ciementini,14/02/2001,20,TRUE
1995,Braco de Weimar ,Pepa,Crawford Holtaway,18/05/2005,16,TRUE
1540,Leonberger ,Shira,Hayley Muat,15/02/2018,3,TRUE
1415,Pastor Blanco Suizo ,Zeus,Jule Dombrell,21/04/2020,1,FALSE
1284,Mastín Español,Coco,Jayson Ferrolli,07/08/2016,5,FALSE
1284,Staffordshire Bull Terrier,Cody,Phip Glasebrook,30/09/2000,21,TRUE
1159,Bichón Maltés,Frida,Celestyna Cathrall,18/10/2001,20,TRUE
1467,Samoyedo,Cooper,Misti McFaell,27/07/2007,14,TRUE
1128,Bichón Frisé,Lua,Carolynn Paradine,17/12/2005,16,FALSE
1183,Fila Brasileiro ,Aria,Fran Pipe,23/01/2013,8,FALSE
1112,Terrier Australiano,Django,Rene Fleisch,19/08/2008,13,TRUE
1815,Carlino,Perla,Dinny Nanelli,09/11/2010,11,TRUE
1250,Rough Collie,Rex,Marlow Linguard,29/02/2008,13,TRUE
1968,Mastín Napolitano,Thor,Jeniffer Haysey,10/07/2001,20,FALSE
1715,Shiba ,Darko,Nickolas Clubley,11/06/2002,19,FALSE
1185,Terrier Irlandés,Luke,Rockwell Leggate,24/09/2013,8,FALSE
1327,Dogo Argentino,Nora,Evelin Charopen,01/06/2009,12,TRUE
1727,Boyero Australiano,Rita,Clerkclaude Testro,13/09/2009,12,TRUE
1903,Pastor Belga,Lucas,Jorie MacConneely,11/10/2016,5,TRUE
1144,Cirneco del Etna,Hera,Eberto Halleday,13/01/2013,8,TRUE
1075,Samoyedo,Cooper,Misti McFaell,27/07/2007,14,TRUE
1301,Basset Azul de Gaseogne,Linda,Bernadette Lingwood,15/01/2012,9,FALSE
1329,Terrier Escocés,Oliver,Roana Mabb,25/02/2000,21,TRUE
1611,Perro de Aguas,Duque,Lek Huller,03/11/2015,6,FALSE
1752,Perro Crestado Chino,Ron,Leigha Sacks,23/03/2020,1,TRUE
1226,Perro de Aguas,Duque,Lek Huller,03/11/2015,6,FALSE
1716,Setter Irlandés,Bruce,Nichole De Cleyne,16/04/2003,18,FALSE
1589,Australian Kelpie,Gala,Arly Astbury,21/04/2008,13,TRUE
1785,Beauceron ,Trufa,Briggs Ream,12/09/2014,7,TRUE
1967,Akita ,Luna,Adelaide Meads,09/02/2013,8,TRUE
1155,Pastor de los Pirineos de Cara Rosa,Jack,Kalvin Gatherer,05/05/2000,21,TRUE
1700,Cocker Spaniel Inglés,Sasha,Elinore Golda,26/04/2000,21,FALSE
1052,Sabueso Español,Marley,Mathilda Mazzeo,07/08/2016,5,TRUE
1609,Bearded Collie,Canela,Brewster Haggerty,07/02/2008,13,FALSE
1339,Perro sin pelo de Mexico ,Tyson,Lem Thirlwell,15/05/2011,10,TRUE
1933,Podenco Andaluz,Baloo,Lizabeth Ridgewell,09/11/2004,17,TRUE
1235,Boyero Australiano,Rita,Clerkclaude Testro,13/09/2009,12,TRUE
1906,Sealyhalm Terrier,Terry,Nata Nassey,16/07/2008,13,TRUE
